city,postalCode,hasGeorisquesMention,id,adType,propertyType,reference,description,title,publicationDate,modificationDate,newProperty,virtualTours,accountType,isBienIciExclusive,photoWatermarkAlias,accountDisplayName,isExclusiveSaleMandate,roomsQuantity,bedroomsQuantity,workToDo,hasFirePlace,hasPool,photos,landSurfaceArea,energyValue,energyPerformanceDiagnosticDate,energyClassification,greenhouseGazValue,greenhouseGazClassification,minEnergyConsumption,maxEnergyConsumption,energySimulationReferenceDate,surfaceArea,exposition,price,useJuly2021EnergyPerformanceDiagnostic,adCreatedByPro,hasGarden,heating,with360,relevanceBonus,departmentCode,addressKnown,displayDistrictName,pricePerSquareMeter,postalCodeForSearchFilters,descriptionTextLength,priceHasDecreased,transactionType,adTypeFR,with3dModel,endOfPromotedAsExclusive,opticalFiberStatus,nothingBehindForm,highlightMailContact,customerId,displayInsuranceEstimation,phoneDisplays,blurInfo.type,blurInfo.radius,blurInfo.bbox,blurInfo.position.lat,blurInfo.position.lon,blurInfo.centroid.lat,blurInfo.centroid.lon,district.id_polygone,district.id_type,district.name,district.libelle,district.cp,district.code_insee,district.id,district.insee_code,district.postal_code,district.type_id,status.onTheMarket,status.closedByUser,status.autoImported,status.isLeading,status.highlighted,status.is3dHighlighted,userRelativeData.importAccountId,userRelativeData.accountIds,userRelativeData.searchAccountIds,userRelativeData.isAdmin,userRelativeData.isAdModifier,userRelativeData.canSetAsFeatured,userRelativeData.canSeeExactPosition,userRelativeData.canSeeAddress,userRelativeData.canSeeStats,userRelativeData.canOpenAdDetail,userRelativeData.canSeeRealDates,userRelativeData.canSeePublicationCertificateHtml,userRelativeData.canSeePublicationCertificatePdf,chargingStations.providers
Cheval-Blanc,84460,True,apimo-86442397,buy,house,SMVM3122,"Bienvenue chez Abriculteurs, l’agence familiale qui s’engage à un service d’exception. Découvrez une présentation soignée de ce bien : des photos professionnelles, un plan détaillé et une visite virtuelle immersive pour vous projeter. Faites confiance à notre expertise pour transformer vos projets immobiliers en réussites remarquables.

Ce mas d’exception, situé à Cheval-Blanc au cœur du Luberon, offre une surface habitable de 350 m² avec deux dépendances sur un terrain de 1600 m2.  Il s’agit d’une propriété rare, mêlant authenticité et confort, idéale pour accueillir famille et amis ou envisager une activité de location saisonnière.

La bâtisse, datant en partie du XVIIème siècle, a été restaurée avec soin pour offrir des espaces de vie généreux et lumineux. 

 Dès l’entrée, vous serez accueilli par un vaste séjour d’environ 60 m², où se marient harmonieusement une cheminée authentique et un plafond à la française, créant une atmosphère chaleureuse et élégante.

La salle à manger, attenante à une cuisine équipée propose un espace convivial de 43 m², idéal pour partager des moments en famille ou entre amis. Depuis cet espace, vous accédez directement à une immense terrasse ombragée par un majestueux platane, offrant un cadre parfait pour profiter des journées estivales en toute tranquillité.

En complément, le rez-de-chaussée dispose d’une suite parentale de 40 m², comprenant une salle de bains privative et des toilettes séparées, garantissant confort et intimité à ses occupants.

À l’étage, un palier dessert deux espaces distincts :

Le premier se compose de deux chambres de 11,5 m² et 15,5 m², accompagnées d’une salle de bain et de toilettes. 

Le second espace d'environ 48 m2 et bénéficiant d’une belle hauteur sous plafond, se prête parfaitement à l’aménagement d’un salon convivial ou d’une salle de jeux. Il dessert également deux chambres supplémentaires, une salle de bains, une salle d'eau et des toilettes séparées, offrant ainsi de multiples possibilités d’organisation selon les besoins de chacun.

Pour accueillir vos invités ou développer une activité de location saisonnière, deux appartements indépendants viennent compléter le mas, apportant flexibilité et potentiel d’accueil supplémentaire. 

À l’extérieur, une piscine entourée d’un jardin paysager ajoute une touche de luxe et de détente à la propriété.

Le centre-ville, avec l’ensemble des commerces et des transports, est accessible en seulement 15 minutes à pied. Pour vos déplacements plus lointains, la gare TGV d’Avignon se situe à 40 minutes.

Les + du bien :
- Mas authentique : charme de l’ancien
- Volumes généreux
- Dépendances
- Proximité du village : commerces, écoles

À noter :
- Taxe foncière : 1929 €  / an
- Coût annuel du chauffage : entre 3 850 € et 5 220 € / an
- Etat du bien : rénové
- Tout à l’égout

Consommation conventionnelle (kWhEP/m2.an) :270 ( E ) 
Estimation des émissions (kg CO2/m2.an) : 8 (B )
Coût de l'énergie min / max : 4930 €  / 6710 €
Année de référence des prix : 2021/2022/2023
Prix de vente : 730 000 € TTC (Honoraires Abriculteurs à la charge du vendeur)

VENTE INTERACTIVE : LE PRIX AFFICHE CORRESPOND A UN PRIX DE PREMIERE OFFRE POSSIBLE ,HONORAIRES DE NEGOCIATION INCLUS. Toutes les offres seront transmises au vendeur, lequel restera libre dans la sélection de l'offre à laquelle il entend donner suite. Aucun frais supplémentaire n’est à prévoir.

Ce bien a retenu votre intérêt ? Pour organiser la visite avec nous, rien de plus simple, prenez rendez-vous en ligne au moment qui vous convient le mieux.

Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr

Annonce rédigée sous la responsabilité́ éditoriale de Madame Sophie Maucotel, agent commercial (EI) immatriculé au RSAC d'Avignon sous le numéro 928034008, sans détention de fonds, agissant pour le compte de la SARL Abriculteurs immobilier au capital de 5 000,00 € immatriculée sous le numéro de SIREN 837 704 584, titulaire de la carte professionnelle n°CPI 7501 2018 000 025 842 délivrée par la CCI de Paris Ile-de-France dont le représentant légal est Monsieur Adrien Piot, ayant son siège social au 12 rue des Halles ,75001 Paris",Mas de prestige à Cheval Blanc –Parc du Luberon – 350 m2,2025-11-20T12:46:48.586Z,2025-11-21T07:06:01.400Z,False,"[{'url': 'https://player.previsite.net/video/FBA395A9AD6ED9C11E84DBD7A1BDDCDD', 'previewImageUrl': 'https://player.previsite.net/image/FBA395A9AD6ED9C11E84DBD7A1BDDCDD.jpg', 'type': 'video', 'highlighted': True, 'accepted': True, 'https': True, 'size': 'responsive', 'mobileSupport': True, 'id': 'apimo-86442397_virtualTour_0'}, {'originalUrl': 'https://tour.giraffe360.com/f91ba2b42d5c4d04918d4185cf8ded3b', 'url': 'https://tour.giraffe360.com/f91ba2b42d5c4d04918d4185cf8ded3b', 'type': 'photos 360, déplacements suivi', 'accepted': True, 'https': True, 'mobileSupport': True, 'size': 'responsive', 'id': 'apimo-86442397_virtualTour_1'}]",agency,False,a5c73251-cec6-4298-a139-9ec6924a391a,Abriculteurs,True,11,5,False,True,True,"[{'url_photo': 'https://media.apimo.pro/cache/e6afd4bd2b3fe25962cbbe05935087b1_adfe454368_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_e6afd4bd2b3fe25962cbbe05935087b1_adfe454368_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_e6afd4bd2b3fe25962cbbe05935087b1_adfe454368_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/2a450de2e125e84a711ace4658821565_8e179239ba_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_2a450de2e125e84a711ace4658821565_8e179239ba_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_2a450de2e125e84a711ace4658821565_8e179239ba_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/f7f9d871040b49369aa07b9a71abdef6_0fb07846c7_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_f7f9d871040b49369aa07b9a71abdef6_0fb07846c7_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_f7f9d871040b49369aa07b9a71abdef6_0fb07846c7_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/9041dc0ece667559b80edf4e4598a2c5_c049a0cdc3_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_9041dc0ece667559b80edf4e4598a2c5_c049a0cdc3_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_9041dc0ece667559b80edf4e4598a2c5_c049a0cdc3_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/5277487d1dce615024fdf92814784f42_cbf76c4f32_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_5277487d1dce615024fdf92814784f42_cbf76c4f32_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_5277487d1dce615024fdf92814784f42_cbf76c4f32_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/f169033e2252c4728174d35d16fef80c_ff78acaf22_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_f169033e2252c4728174d35d16fef80c_ff78acaf22_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_f169033e2252c4728174d35d16fef80c_ff78acaf22_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/a69240eb238085d6d06f8a7bb2e7423f_dd773901e2_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_a69240eb238085d6d06f8a7bb2e7423f_dd773901e2_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_a69240eb238085d6d06f8a7bb2e7423f_dd773901e2_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/2ac804c2eebb8a565bcf4810a7b6b61c_14d0c846e6_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_2ac804c2eebb8a565bcf4810a7b6b61c_14d0c846e6_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_2ac804c2eebb8a565bcf4810a7b6b61c_14d0c846e6_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/536751028cce7cf6a1d80ceb7e7728a6_374a3839fc_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_536751028cce7cf6a1d80ceb7e7728a6_374a3839fc_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_536751028cce7cf6a1d80ceb7e7728a6_374a3839fc_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/13cf785107ccc6dc35f93dfa9f147b77_a05cc72c88_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_13cf785107ccc6dc35f93dfa9f147b77_a05cc72c88_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_13cf785107ccc6dc35f93dfa9f147b77_a05cc72c88_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/5e3c5a2812385669cd15ac073f410471_299593c933_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_5e3c5a2812385669cd15ac073f410471_299593c933_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_5e3c5a2812385669cd15ac073f410471_299593c933_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/3357fb8537b660c3d5bf236d3838183f_5f276ac18f_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_3357fb8537b660c3d5bf236d3838183f_5f276ac18f_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_3357fb8537b660c3d5bf236d3838183f_5f276ac18f_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/84881753edc39145c1f7648572a6ae69_3446c84f81_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_84881753edc39145c1f7648572a6ae69_3446c84f81_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_84881753edc39145c1f7648572a6ae69_3446c84f81_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/ce75a11e7df655dce7b71c231b517db9_2257157aef_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_ce75a11e7df655dce7b71c231b517db9_2257157aef_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_ce75a11e7df655dce7b71c231b517db9_2257157aef_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/5d7af11361ebc40758609fa89eb4e669_cfa60df9f6_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_5d7af11361ebc40758609fa89eb4e669_cfa60df9f6_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_5d7af11361ebc40758609fa89eb4e669_cfa60df9f6_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/e211056e8770b2787456adda94cef23e_8dfcce6f39_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_e211056e8770b2787456adda94cef23e_8dfcce6f39_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_e211056e8770b2787456adda94cef23e_8dfcce6f39_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/12b4d2c69fc3511c6a13597208924fb8_afaae3613d_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_12b4d2c69fc3511c6a13597208924fb8_afaae3613d_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_12b4d2c69fc3511c6a13597208924fb8_afaae3613d_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/4537c17bfe29acace8d06e6cf8a8843e_62489875f4_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_4537c17bfe29acace8d06e6cf8a8843e_62489875f4_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_4537c17bfe29acace8d06e6cf8a8843e_62489875f4_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/d4cc2cc07833d5672b548d1ab25de563_2e5b155c05_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_d4cc2cc07833d5672b548d1ab25de563_2e5b155c05_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_d4cc2cc07833d5672b548d1ab25de563_2e5b155c05_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/025027180c3fa69917a7c21452771f92_4cb97310b4_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_025027180c3fa69917a7c21452771f92_4cb97310b4_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_025027180c3fa69917a7c21452771f92_4cb97310b4_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/93e6d4f8693e6a6b907f32aac76503b4_c5e0d76552_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_93e6d4f8693e6a6b907f32aac76503b4_c5e0d76552_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_93e6d4f8693e6a6b907f32aac76503b4_c5e0d76552_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/d1b710a680c7193bc1540eefe570b0d2_80f0317273_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_d1b710a680c7193bc1540eefe570b0d2_80f0317273_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_d1b710a680c7193bc1540eefe570b0d2_80f0317273_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/351a6a2c346a1e519ce048e3fd6da78a_440ae3ebf8_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_351a6a2c346a1e519ce048e3fd6da78a_440ae3ebf8_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_351a6a2c346a1e519ce048e3fd6da78a_440ae3ebf8_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/05835f842353b3e59a4305fbc3e43e2e_9f5683e35c_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_05835f842353b3e59a4305fbc3e43e2e_9f5683e35c_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_05835f842353b3e59a4305fbc3e43e2e_9f5683e35c_1920-original.jpg'}, {'url_photo': 'https://media.apimo.pro/cache/4542508936b78074d190432d130ba6e3_425256686a_1920-original.jpg', 'photo': 'apimo-86442397_media.apimo.pro_cache_4542508936b78074d190432d130ba6e3_425256686a_1920-original.jpg', 'url': 'https://file.bienici.com/photo/apimo-86442397_media.apimo.pro_cache_4542508936b78074d190432d130ba6e3_425256686a_1920-original.jpg'}]",1659,270,2024-02-06,E,8,B,4940,6690,2021-01-01,345,Sud,730000,True,True,True,Radiateur Electrique Individuel,True,3,84,True,True,2115.942028985507,84460,4233,False,buy,vente,False,0,deploye,False,False,les-abriculteurs,True,[],disk,125,"[5.057762853974113, 43.80120569906636, 5.060874473323203, 43.80345150250916]",43.80232860078776,5.059318663648658,43.80232860078776,5.059318663648658,84038,2,Cheval-Blanc,Cheval-Blanc,84460,84038,84038,84038,84460,2,True,False,True,True,False,False,5913331e150de0009ce38406,['apimo-18731'],"['apimo-18731', '5b587c14875049009b7f7979', 'contract-type-agency-performance-package', 'extension-boost', '5913331e150de0009ce38406']",False,False,False,False,False,False,True,False,False,False,[]
